"","FID","WNS_MAP_YR","WNS_STATUS","YR_SUSPECT","YR_CONFIRM","SAMPLEDATE","STATEPROV","COUNTYNAME","FIPS","COUNTRY","suspect1","suspect2","confirm1","confirm2","smooth","county","date","year","rownumber","GC","Title","lon","lat","Date","Type","User","Log","title","url","country","numfinds","numpage","wns.map.yr","r.suspect","yr.confirm"
"697",241,"2008-09","Confirmed"," ","2008-09"," ","Virginia","Smyth","51173","United States",-27107481600000,-27107481600000,1.230768e+12,4070908800000,9,"Smyth-Virginia",2008-01-01,2008,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01,NA,2008-01-01
"698",242,"2010-11","Confirmed"," ","2010-11"," ","Kentucky","Trigg","21221","United States",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Trigg-Kentucky",2010-01-01,2010,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"699",243,"2011-12","Confirmed"," ","2011-12"," ","Kentucky","Wayne","21231","United States",-27107481600000,-27107481600000,1.325376e+12,4070908800000,12,"Wayne-Kentucky",2011-01-01,2011,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-01-01,NA,2011-01-01
"700",244,"2014-15","Suspect","2014-15"," "," ","Missouri","Stone","29209","United States",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Stone-Missouri",2014-01-01,2014,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"701",245,"2012-13","Confirmed"," ","2012-13"," ","Kentucky","Whitley","21235","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Whitley-Kentucky",2012-01-01,2012,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-01,NA,2012-01-01
"702",246,"2012-13","Confirmed"," ","2012-13"," ","Kentucky","Bell","21013","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Bell-Kentucky",2012-01-01,2012,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-01,NA,2012-01-01
"703",247,"2015-16","Suspect","2015-16"," "," ","Missouri","Barry","29009","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Barry-Missouri",2015-01-01,2015,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-01,2015-01-01,NA
"704",248,"2012-13","Confirmed"," ","2012-13"," ","Virginia","Lee","51105","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Lee-Virginia",2012-01-01,2012,249,"GC42NGG","Cave Springs Earth Cache",36.80295,-82.92157,2012-12-20,"Type.found_it","mtmanva2","<p>Good one. Was with C. O.  Had a good time hiking up to summit for him to find some of my reg caches. Cave was a good  e cache. Thanks Rick</p>","Cave Springs Earth Cache","https://www.geocaching.com/geocache/GC42NGG_cave-springs-earth-cache","United States",16,1,2012-01-01,NA,2012-01-01
"705",248,"2012-13","Confirmed"," ","2012-13"," ","Virginia","Lee","51105","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Lee-Virginia",2012-01-01,2012,249,"GC42NGG","Cave Springs Earth Cache",36.80295,-82.92157,2012-12-19,"Type.found_it","Papafuz & Mama","<p>Konnarock and I could not have picked a more gorgeous day for a visit to Cave Spring. The last time I was here it was cold and miserable. Today was much warmer owing largely I'm sure, to the hot air emanating from my caching pardner.</p>
<p>I actually arrived at ground zero a few steps ahead of KK in spite of his bionic leg with which he can leap tall ammo boxes in a single bound.  But, being the Christmas season I shared FTF with him.</p>
<p>Thanks for a well done and much appreciated Earth Cache, and a very Merry and Happy New Year to everyone.</p>","Cave Springs Earth Cache","https://www.geocaching.com/geocache/GC42NGG_cave-springs-earth-cache","United States",16,1,2012-01-01,NA,2012-01-01
"706",248,"2012-13","Confirmed"," ","2012-13"," ","Virginia","Lee","51105","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Lee-Virginia",2012-01-01,2012,249,"GC42NGG","Cave Springs Earth Cache",36.80295,-82.92157,2012-12-19,"Type.found_it","Konnarock Kid & Marge","<p>It was a nice day to hike from the gated entrance of the Park to be FTFs on this fine EC. I flew in with the old buzzard, Papafuz. The last time we did this, it was snowing and pretty cold. We did a little CITO at the Cave entrance, but generally the area was clean and just like mother nature intended it. <br />
I want to set the record straight. Just because Papafuz was first to have his picture taken at the Cave entrance doesn't mean he can to be the only FTF! He rushed up to the entrance just to see if any of his bat cousins were present! Much to his disappointment, there weren't any bats there but I think he enjoyed himself anyway!<br />
Thanks for all of your work and allowing two old coots to have a lot of fun. Merry Christmas and have a wonderful earthcaching  New Year!</p>","Cave Springs Earth Cache","https://www.geocaching.com/geocache/GC42NGG_cave-springs-earth-cache","United States",16,1,2012-01-01,NA,2012-01-01
"707",248,"2012-13","Confirmed"," ","2012-13"," ","Virginia","Lee","51105","United States",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Lee-Virginia",2012-01-01,2012,249,"GC42NGG","Cave Springs Earth Cache",36.80295,-82.92157,2012-12-14,"Type.publish_listing","geoawareCA","<p>Published</p>","Cave Springs Earth Cache","https://www.geocaching.com/geocache/GC42NGG_cave-springs-earth-cache","United States",16,1,2012-01-01,NA,2012-01-01
"708",249,"2011-12","Confirmed"," ","2011-12"," ","Virginia","Scott","51169","United States",-27107481600000,-27107481600000,1.325376e+12,4070908800000,12,"Scott-Virginia",2011-01-01,2011,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-01-01,NA,2011-01-01
"709",250,"2014-15","Suspect","2014-15"," "," ","Missouri","Oregon","29149","United States",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Oregon-Missouri",2014-01-01,2014,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"710",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-12-24,"Type.found_it","Trail_Rated","<p>Out with the sander_sooners crew today picking up a few hides while in the area on Christmas vacation. Headed to eastern Oklahoma this afternoon. Looks like a good place to hold up if I was a soldier back in the day. Kids had lots of fun exploring this one. Thanks for the work you put into this hide. </p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"711",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-12-24,"Type.found_it","Sanders_Sooners","<p>Sanders Sooners #761, 4th find of the day. <br />
Christmas Eve caching with pwsnow family on a 60 degree day.  Hiking the cliffside to the cave grabbing Earthcaches along the way.  This is an amazing location and what caching is about. <br />
Took some photos, signed log, and left favorite point. </p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"712",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-11-20,"Type.found_it","L Frank","<p>Denmother and I cached in Branson today. This was a nice area and cache to find. The camo blended in well. We took a few pictures which revealed the graffiti some idiot sprayed on the cave wall. Favorite point for sure.  Thanks, chuckswaggin, for placing this cache. </p>
<p>[b] [purple] L Frank and Denmother<br />
St. Louis, MO [/purple] [/b]</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"713",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-11-07,"Type.found_it","flowerchild60","<p>This was such a great weekend. I brought my Mother to Branson this weekend to meet up with my brother and sister-n-law to celebrate our Mother's 90th birthday.  I had mentioned this cache and that one day I wanted to get the smiley. After I read the description to the family my brother said that he would like to go see this area. So after breakfast on Saturday we headed off for the adventure. Now neither one of us is in the best of shape but we had the confidence to get this done. The morning was a little cool so we had our jackets on. That didn't last long. After going down several sections of stairs we came to a landing that had a nice flat rock to the side. That is where we left our jackets for the rest of the trip down. We decided if they were gone oh well. On and on we went. The day was gorgeous!!! We reached a point where he saw one of the caves and he  made the comment he wished he had a flashlight, he didn't so we continued on. After a while I got my phone out and realized we had gone past GZ. I commented that it would be really funny if the cave he looked at was GZ. We turned around and started the trek back. Yep, the cave he had looked at was GZ!!! And to make the adventure even better he was the one that spotted the cache. The morning was just wonderful!!! (And our jackets were still there). We passed a young lady that told us she walks those steps 3 time a day and sometimes 6 days a week! I'm just glad I made it down those steps and back up one time. Thanks so much for the adventure! Oh, and we did explore the cave which is my kind of cave.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"714",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-10-30,"Type.found_it","J'La","<p>J was about to follow gps downslope when la pointed to tangled roots near cave entrance ... Thanks la and thanks CO for the neat caches placed to reach our 400 find</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"715",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-10-16,"Type.found_it","Team KAT","<p>Tough one to spot. TFTC</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"716",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-15,"Type.found_it","bear_hiking","<p>Long walk up</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"717",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-13,"Type.found_it","MMaru","<p>Whoo-whee!  This cache has been on my radar for a long time.  When I moved to Springfield a little over a year ago, I started asking cachers at events what some of their favorite caches were - this is one that kept coming up over and over!  I was warned several times that it was one was not a cache to be taken lightly - don't do it right after it rains, it's not one recommended for someone who is overweight or out of shape, etc.  Well, as I am a pretty heavy girl, I'd initially told myself that when I lose 50lbs, going for this cache would be my personal reward.  Well... I still have those pounds, but I was in the area for the first time in a while.  I was really hoping to make this one find #500 by collecting other caches along the way, but as I got to the park, I knew I'd have time to EITHER get to 500 finds, OR find this cache - I chose the latter!</p>
<p>Getting though the grotto was really an incredible experience.  There was no water, so I liked seeing the picture of the waterfall that is there when there's been heavy rains.  I get why I was warned not to do this cache if I was out of shape - as soon as I started down those steps, I knew I'd hate myself in a little while.  But I really wanted to collect this smiley, so I persevered!  When I got to the cave, I'd misread the clue and thought that it said that the cache was right -inside- the cave.  I set down my geobag and unzipped it to retrieve my flashlight... only to find that I had apparently never returned it to my bag after my one and only night caching excursion!  ARGH!  Knowing I was NOT going to climb back up and down those steps to get it from my car, nor was I going to just shrug it off and pass on this find, I grabbed my camera and proceeded to use the flash to search every crevice and bump in this cave!  I probably spent a good half hour doing this, at least, and told myself half a dozen times that I was just going to have to give up and come back.  On a hunch, I checked outside the cave, and voila!  Nice, easy find which, as usual, I made much harder than it needed to be!  But no regrets - I would have had a blast exploring this cave even without me mixing up the hint!  I even made two little froggie friends in there. :)</p>
<p>As I predicted, I sort of hated myself when it came time to go back up those steps - I've had knee problems since I was a kid and I knew it would kill my knees.  But I was pleasantly surprised to find that I did not plead for death rather than climb another step - extra bonus of this cache was realizing that even though I haven't been dropping any pants sizes, geocaching adventures like this have really been helping to improve my health and fitness!  So happy I had the opportunity to go after this one!  I can definitely tell why so many people recommended it!  TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"718",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-13,"Type.found_it","Wanderlustatitsbest","<p>We stayed outside of Springfield then explored Branson a little before driving on to Tennessee today. We found the cache in good shape and signed it with a colored pencil the best I could.. I didn't think about taking a pen down. duh! It was a great hike and I got to introduce a couple to caching and met a family on the trail caching.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"719",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-06,"Type.found_it","Nicooole","<p>A main goal cache for Did a lot more walking then needed for this one. I don't know what I was thinking.  But once we found the right way there all was good.  Checked out the inside and don't think I could even stay one night in there.  Found the cache in great shape.  TNLN. TFTC!!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"720",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-06,"Type.found_it","royalsfan","<p>This was one of our top goal caches of our trip.  We have heard about this great cache for some time now and finally we made it down to Branson and the trek to get the smiley on this one.  Nicooole gets all the credit for this one.  TNLN  TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"721",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-26,"Type.found_it","bougiegrnk","<p>Nice hike - thanks for the extra fun and the history lesson on the cave! <img src=""/images/icons/icon_smile.gif"" border=""0"" align=""middle"" /></p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"722",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-15,"Type.found_it","chuck80196","<p>This trail has been on my radar for a while now. Today I decided to take a hike and do some caching. I took the bluff trail so I missed the walk down the steps. There was only about 30 left to walk down when I finally arrived at the stairway.</p>
<p>Very cool cave! Went inside and took a couple pics. Enjoyed the cache and the hike! Thanks for the adventure! L2$AD! T4t$! </p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"723",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,252," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-11,"Type.found_it","Sumpnfishy","<p>What a cool little cave! I wouldn't imagine that much flowstone in a cave so small. Too bad people feel the need to vandalize. Thanks for bringing me here!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
