"","FID","WNS_MAP_YR","WNS_STATUS","YR_SUSPECT","YR_CONFIRM","SAMPLEDATE","STATEPROV","COUNTYNAME","FIPS","COUNTRY","suspect1","suspect2","confirm1","confirm2","smooth","county","date","year","rownumber","GC","Title","lon","lat","Date","Type","User","Log","title","url","country","numfinds","numpage","wns.map.yr","r.suspect","yr.confirm"
"677",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC33JR4","Cliff Mine water supply",47.37243,-88.31528,2013-08-08,"Type.found_it","jjh&m","<p>Beautiful</p>","Cliff Mine water supply","https://www.geocaching.com/geocache/GC33JR4_cliff-mine-water-supply","United States",46,2,2013-01-01,NA,2013-01-01
"678",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC33JR4","Cliff Mine water supply",47.37243,-88.31528,2013-07-01,"Type.found_it","The Hurons","<p>nice cliffs</p>","Cliff Mine water supply","https://www.geocaching.com/geocache/GC33JR4_cliff-mine-water-supply","United States",46,2,2013-01-01,NA,2013-01-01
"679",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC33JR4","Cliff Mine water supply",47.37243,-88.31528,2013-05-07,"Type.found_it","ElmoNAbu","<p>we love the Keewenaw ... and Geocachingit is even better. Thanks for the adventure</p>","Cliff Mine water supply","https://www.geocaching.com/geocache/GC33JR4_cliff-mine-water-supply","United States",46,2,2013-01-01,NA,2013-01-01
"680",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-09-03,"Type.found_it","denibug72","<p>Wasn't able to track down any Mowhawkite, but it was fun searching for it!  Answers have been sent - thanks for the EarthCache!</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"681",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-08-10,"Type.found_it","Boudha","<p>I stopped by this EC while taking an evening ride around the Keweenaw.  I wasn't able to find any Mohawkite but I was able to find a couple of small pieces of copper.  Thanks  for another interesting EC.</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"682",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-08-01,"Type.found_it","mezacate","<p>My wife and I send sometime looking through materials near the base of the piles. What from a distance looks a lot like a pile of chunks of black basalt appears much more interesting as the pile is approached.</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"683",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-07-19,"Type.found_it","Beanner","<p>Found</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"684",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-07-13,"Type.found_it","DutchessOfStuff","<p>Well, was out for a ride with jREST this weekend, and we were rolling trough this tiny town when the bike makes a right, and I was trying to figure out exactly where we were headed.  Got to a pile of rocks and figured this was it.  Off the bike we got and did a bit of exploring and enjoyed stretching the legs a bit.  Thanks for setting this one up.</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"685",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-07-13,"Type.found_it","jREST","<p>That was an interesting stop, out for a weekend motorcycle ride with the DutchessOfStuff and enjoying the roads up on the peninsula.  Figured out our best approach to the rock pile and made our way on over to scope things out a bit.  Did our best to score some Mohawkite, spotted plenty of asphaltite and concretite. </p>
<p>Thanks for setting this one up, enjoyed the adventure and some rock hounding this weekend.</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"686",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC37PEF","Mohawk Mine and Mohawkite EarthCache",47.30222,-88.36393,2013-06-22,"Type.found_it","kimibaggins","<p>Found!~kimmie~</p>","Mohawk Mine and Mohawkite EarthCache","https://www.geocaching.com/geocache/GC37PEF_mohawk-mine-and-mohawkite-earthcache","United States",65,3,2013-01-01,NA,2013-01-01
"687",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-10-26,"Type.found_it","jay2","<p>grabbed this on way to set a new cache at the Drexel mine to the west</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"688",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-10-05,"Type.found_it","cachingforhotwheels","<p>This was a neat spot.  Went on a tour of the mine and then the guy turned the model train on and I got to watch that for a while.  answers sent</p>
<p>tftc</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"689",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-10-05,"Type.found_it","timberdoodlehunter1","<p>Answers sent to owner.  We decided to do a day trip to the Keweenaw to go thru the Deleware Mine and cache along the way.  We did the tour, which is interesting.  Then we got to see the pet skunk, he is pretty cute.  Then we headed over to gz.  There were 2 families of rock hounds just leaving as we pulled in.  
</p>
<p>Sounds like the Deleware Mine will be expanding in a few years and will have a marine museum on the grounds also.</p>
<p>tftc from Marquette Mi</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"690",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-08-21,"Type.found_it","TIME-WARP","<p>I just returned from a 5 day loop around Michigan’s Upper Peninsula and also spent an afternoon in Sault Saint Marie, Ontario. The weather started out at 86 degrees and muggy. As the week progressed it cooled to 72 and fresh. I concentrated on EarthCaches and Virtuals and attempted to fill in more of my D/T matrix as well as all UP counties. I progressed from St. Ignace to the Soo, Pictured Rocks, Marquette, Houghton and the Keweenaw. Then I moved on to the Porcupine Mountains and along the southern edge of the peninsula from Ironwood back to the Straits. I spent 4 nights camping at our clean and beautiful state parks and averaged 24 caches per day for a total of 121.</p>
<p>I enjoyed this little stop along the way. I was fun and interesting to pick through the tailings. Thank you for the learning experience and maintaining your EarthCache. I enjoyed it very much. The Answers have been e-mailed. TFTF</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"691",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-08-10,"Type.found_it","Boudha","<p>I stopped by this EC while on vacation in the UP.  I used to probe around these piles while attending MTU so this stop brought back a lot of memories for me.  Thanks for taking the time to create it.</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"692",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-08-01,"Type.found_it","mezacate","<p>Took the tour. Admired the pet skunk. Didn't find much of interest to keep in the po pile.</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"693",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-06-23,"Type.found_it","kimibaggins","<p>Beautiful treasure!~kimmie~</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"694",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-05-22,"Type.found_it","DrMushroom","<p>Out doing a little geocaching on a wet cold day.  found Delaware Mine and dug around in the rock pile so as to find the answers to questions.  Nice distraction from the nasty day TFTC  {*FTF*}</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"695",371,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Keweenaw","26083","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Keweenaw-Michigan",2013-01-01,2013,372,"GC4A43Q","Delaware Mine",47.4235,-88.10202,2013-04-18,"Type.publish_listing","geoawareCA","<p>Published</p>","Delaware Mine","https://www.geocaching.com/geocache/GC4A43Q_delaware-mine","United States",51,3,2013-01-01,NA,2013-01-01
"696",372,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Houghton","26061","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Houghton-Michigan",2014-01-01,2014,373,"GC4GPV0","St Louis Mine",47.23228,-88.40987,2014-10-05,"Type.found_it","bobcat45","<p>TFTC😀</p>","St Louis Mine","https://www.geocaching.com/geocache/GC4GPV0_st-louis-mine","United States",29,2,2014-01-01,NA,2014-01-01
"697",372,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Houghton","26061","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Houghton-Michigan",2014-01-01,2014,373,"GC4GPV0","St Louis Mine",47.23228,-88.40987,2014-10-03,"Type.found_it","bigbird12","<p>Up looking at some color and went caching thanks for the great hide</p>","St Louis Mine","https://www.geocaching.com/geocache/GC4GPV0_st-louis-mine","United States",29,2,2014-01-01,NA,2014-01-01
"698",372,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Houghton","26061","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Houghton-Michigan",2014-01-01,2014,373,"GC4GPV0","St Louis Mine",47.23228,-88.40987,2014-08-14,"Type.owner_maintenance","Trespasr","<p>Just checking in on this one.</p>
<p>All is well, it's just begging to be found!!</p>
<p>Cache-On!!</p>","St Louis Mine","https://www.geocaching.com/geocache/GC4GPV0_st-louis-mine","United States",29,2,2014-01-01,NA,2014-01-01
"699",373,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Ontonagon","26131","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Ontonagon-Michigan",2013-01-01,2013,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"700",374,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Marquette","26103","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Marquette-Michigan",2014-01-01,2014,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"701",375,"2015-16","Confirmed"," ","2015-16"," ","Michigan","Gogebic","26053","United States",-27107481600000,-27107481600000,1451606400000,4070908800000,16,"Gogebic-Michigan",2015-01-01,2015,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-01,NA,2015-01-01
"702",376,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Alger","26003","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Alger-Michigan",2014-01-01,2014,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"703",377,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Dickinson","26043","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Dickinson-Michigan",2013-01-01,2013,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"704",378,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Mackinac","26097","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Mackinac-Michigan",2013-01-01,2013,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"705",379,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Delta","26041","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Delta-Michigan",2014-01-01,2014,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"706",380,"2014-15","Confirmed"," ","2014-15"," ","Wisconsin","Door","55029","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Door-Wisconsin",2014-01-01,2014,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"707",381,"2013-14","Confirmed"," ","2013-14"," ","Michigan","Alpena","26007","United States",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Alpena-Michigan",2013-01-01,2013,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"708",382,"2014-15","Confirmed"," ","2014-15"," ","Michigan","Manistee","26101","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Manistee-Michigan",2014-01-01,2014,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"709",383,"2007-08","Confirmed"," ","2007-08"," ","New York","Jefferson","36045","United States",-27107481600000,-27107481600000,1199145600000,4070908800000,8,"Jefferson-New York",2007-01-01,2007,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-01,NA,2007-01-01
"710",384,"2015-16","Suspect","2015-16"," "," ","Wisconsin","Manitowoc","55071","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Manitowoc-Wisconsin",2015-01-01,2015,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-01,2015-01-01,NA
"711",385,"2008-09","Suspect","2008-09"," "," ","New York","Lewis","36049","United States",1.230768e+12,4070908800000,-27107481600000,-27107481600000,9,"Lewis-New York",2008-01-01,2008,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01,2008-01-01,NA
"712",386,"2014-15","Suspect","2014-15"," "," ","Michigan","Clare","26035","United States",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Clare-Michigan",2014-01-01,2014,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"713",387,"2016-17","Confirmed","2015-16","2016-17"," ","Wisconsin","Sauk","55111","United States",1451606400000,1451606400000,1483228800000,4070908800000,17,"Sauk-Wisconsin",2016-01-01,2016,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-01,2015-01-01,2016-01-01
"714",388,"2016-17","Confirmed","2014-15","2016-17"," ","Wisconsin","Dodge","55027","United States",1420070400000,1451606400000,1483228800000,4070908800000,17,"Dodge-Wisconsin",2016-01-01,2016,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-01,2014-01-01,2016-01-01
"715",389,"2014-15","Confirmed"," ","2014-15"," ","Wisconsin","Dane","55025","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Dane-Wisconsin",2014-01-01,2014,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"716",390,"2008-09","Confirmed"," ","2008-09"," ","New York","Onondaga","36067","United States",-27107481600000,-27107481600000,1.230768e+12,4070908800000,9,"Onondaga-New York",2008-01-01,2008,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-01,NA,2008-01-01
"717",391,"2009-10","Confirmed"," ","2009-10"," ","New York","Erie","36029","United States",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Erie-New York",2009-01-01,2009,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-01,NA,2009-01-01
"718",392,"2009-10","Confirmed"," ","2009-10"," ","New York","Livingston","36051","United States",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Livingston-New York",2009-01-01,2009,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-01,NA,2009-01-01
"719",393,"2015-16","Confirmed"," ","2015-16"," ","Wisconsin","Green","55045","United States",-27107481600000,-27107481600000,1451606400000,4070908800000,16,"Green-Wisconsin",2015-01-01,2015,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-01,NA,2015-01-01
"720",394,"2012-13","Suspect","2012-13"," "," ","New York","Cattaraugus","36009","United States",1356998400000,4070908800000,-27107481600000,-27107481600000,13,"Cattaraugus-New York",2012-01-01,2012,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-01,2012-01-01,NA
"721",395,"2014-15","Confirmed"," ","2014-15"," ","Illinois","Carroll","17015","United States",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Carroll-Illinois",2014-01-01,2014,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
